ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
14,41.07,7.31659325072542,9.06407833099365
14,41.13,7.46659174561501,9.32991504669189
14,41.19,7.61659024050459,9.58919525146484
14,41.25,7.76658873539418,9.85443592071533
14,41.31,7.91658723028377,10.1304054260254
14,41.37,8.06658572517335,10.4105472564697
14,41.43,8.21658422006294,10.6996297836304
14,41.49,8.36991601483897,10.9702348709106
14,41.55,8.51991450972855,11.2438201904297
14,41.61,8.66991300461814,11.5299224853516
14,41.67,8.81991149950773,11.8225812911987
14,41.73,8.96990999439731,12.1164321899414
14,41.79,9.1199084892869,12.3995542526245
14,41.85,9.26990698417649,12.6874446868896
14,41.91,9.41990547906607,12.9932165145874
14,41.97,9.56990397395566,13.3061408996582
14,42.03,9.71990246884525,13.6220455169678
14,42.09,9.86990096373484,13.9391422271729
14,42.15,10.0198994586244,14.2461061477661
14,42.21,10.169897953514,14.5375728607178
14,42.27,10.3198964484036,14.8594379425049
14,42.33,10.4698949432932,15.188455581665
14,42.39,10.6198934381828,15.5091285705566
14,42.45,10.7698919330724,15.8572196960449
14,42.51,10.9198904279619,16.1981582641602
14,42.57,11.0698889228515,16.5295600891113
14,42.63,11.2198874177411,16.8871879577637
14,42.69,11.3698859126307,17.2364711761475
14,42.75,11.5198844075203,17.5917148590088
14,42.81,11.6698829024099,17.9588794708252
14,42.87,11.8198813972995,18.3141231536865
14,42.93,11.9698798921891,18.6848640441895
14,42.99,12.1198783870786,19.0532207489014
14,43.05,12.2698768819682,19.4251537322998
14,43.11,12.4198753768578,19.8018550872803
14,43.17,12.5698738717474,20.1737880706787
14,43.23,12.719872366637,20.5528736114502
14,43.29,12.8698708615266,20.9486484527588
14,43.35,13.0198693564162,21.3587284088135
14,43.41,13.1698678513058,21.7521190643311
14,43.47,13.3198663461953,22.1562385559082
14,43.53,13.4698648410849,22.5627422332764
14,43.59,13.6198633359745,22.9644775390625
14,43.65,13.7698618308641,23.3829021453857
14,43.71,13.9198603257537,23.798942565918
14,43.77,14.0698588206433,24.2304801940918
14,43.83,14.2231906154193,24.6620178222656
14,43.89,14.3731891103089,25.101900100708
14,43.95,14.5231876051985,25.5680084228516
14,44.01,14.6731861000881,25.9995460510254
14,44.07,14.8231845949776,26.4441967010498
14,44.13,14.9731830898672,26.9007682800293
14,44.19,15.0831819861196,27.3585319519043
14,44.25,15.0831819861196,27.5826454162598
14,44.31,15.0831819861196,27.5027751922607
14,44.37,15.0565155870281,27.3323059082031
14,44.43,14.9365167911164,27.0295143127441
14,44.49,14.7931848959997,26.4489650726318
14,44.55,14.6431864011101,25.7313251495361
14,44.61,14.4931879062206,25.0375270843506
14,44.67,14.343189411331,24.3782997131348
14,44.73,14.1931909164414,23.7667560577393
14,44.79,14.0431924215518,23.1707096099854
14,44.85,13.8931939266622,22.5841999053955
14,44.91,13.7431954317726,22.0334529876709
14,44.97,13.593196936883,21.4970111846924
14,45.03,13.4431984419934,20.9736824035645
14,45.09,13.2931999471039,20.4586982727051
14,45.15,13.1432014522143,19.9532508850098
14,45.21,12.9932029573247,19.4573402404785
14,45.27,12.8432044624351,18.9793109893799
14,45.33,12.6932059675455,18.5203552246094
14,45.39,12.5432074726559,18.0625915527344
14,45.45,12.3932089777663,17.625093460083
14,45.51,12.2432104828767,17.2102451324463
14,45.57,12.0932119879872,16.7882442474365
14,45.63,11.9432134930976,16.3674354553223
14,45.69,11.793214998208,15.9406661987305
14,45.75,11.6432165033184,15.5341625213623
14,45.81,11.4932180084288,15.1586532592773
14,45.87,11.3432195135392,14.7819519042969
14,45.93,11.1932210186496,14.4129991531372
14,45.99,11.0432225237601,14.0625238418579
14,46.05,10.889890728984,13.6846303939819
14,46.11,10.7398922340944,13.3323669433594
14,46.17,10.5898937392049,12.9836797714233
14,46.23,10.4398952443153,12.6338005065918
14,46.29,10.2898967494257,12.2851133346558
14,46.35,10.1398982545361,11.9614601135254
14,46.41,9.98989975964651,11.6527080535889
14,46.47,9.83990126475692,11.3403797149658
14,46.53,9.68990276986733,11.0280513763428
14,46.59,9.53990427497774,10.7270479202271
14,46.65,9.38990578008816,10.4266405105591
14,46.71,9.23990728519857,10.1202726364136
14,46.77,9.08990879030898,9.82701778411865
14,46.83,8.9399102954194,9.53912734985352
14,46.89,8.78991180052981,9.24825668334961
14,46.95,8.63991330564022,8.94486904144287
14,47.01,8.48991481075064,8.6599588394165
14,47.07,8.33991631586105,8.38160514831543
14,47.13,8.18991782097146,8.11994075775146
14,47.19,8.03991932608187,7.86662101745605
14,47.25,7.88992083119228,7.61032104492188
14,47.31,7.7399223363027,7.37488269805908
14,47.37,7.58992384141311,7.14123249053955
14,47.43,7.43992534652352,6.88254833221436
14,47.49,7.28992685163394,6.6143274307251
14,47.55,7.13992835674435,6.35743141174316
14,47.61,6.98992986185476,6.11960887908936
14,47.67,6.83993136696517,5.88774681091309
14,47.73,6.68993287207559,5.64873218536377
14,47.79,6.539934377186,5.4246187210083
14,47.85,6.38993588229641,5.21719455718994
14,47.91,6.23993738740683,4.98414039611816
14,47.97,6.08993889251724,4.7457218170166
14,48.03,5.93994039762765,4.53829765319824
14,48.09,5.78660860285163,4.31716442108154
14,48.15,5.63661010796204,4.09841537475586
14,48.21,5.48661161307246,3.89158725738525
14,48.27,5.33661311818287,3.67581844329834
14,48.33,5.18661462329328,3.45051288604736
14,48.39,5.03661612840369,3.22997570037842
14,48.45,4.88661763351411,3.02553176879883
14,48.51,4.73661913862452,2.83360481262207
14,48.57,4.58662064373493,2.65121459960938
14,48.63,4.43662214884534,2.45630741119385
14,48.69,4.28662365395576,2.25841999053955
14,48.75,4.13662515906617,2.05457210540771
14,48.81,3.98662666417658,1.87039375305176
14,48.87,3.836628169287,1.68561935424805
14,48.93,3.68662967439741,1.49667263031006
14,48.99,3.53663117950782,1.31309032440186
14,49.05,3.38663268461823,1.13010406494141
14,49.11,3.23663418972865,0.941753387451172
14,49.17,3.08663569483906,0.756382942199707
14,49.23,2.93663719994947,0.576376914978027
14,49.29,2.78663870505989,0.389814376831055
14,49.35,2.6366402101703,0.223517417907715
14,49.41,2.48664171528071,5.36441802978516E-02
14,49.47,2.33664322039112,-0.116825103759766
14,49.53,2.18664472550154,-0.289678573608398
14,49.59,2.03664623061195,-0.463128089904785
14,49.65,1.88664773572236,-0.63478946685791
14,49.71,1.73664924083278,-0.797510147094727
14,49.77,1.58331744605675,-0.947713851928711
14,49.83,1.43331895116717,-1.10864639282227
14,49.89,1.28332045627758,-1.27255916595459
14,49.95,1.13332196138799,-1.44064426422119
14,50.01,0.983323466498405,-1.59502029418945
14,50.07,0.833324971608818,-1.7625093460083
14,50.13,0.68332647671923,-1.91330909729004
14,50.19,0.533327981829643,-2.0676851272583
14,50.25,0.383329486940056,-2.23398208618164
14,50.31,0.233330992050469,-2.38716602325439
14,50.37,8.33324971608818E-02,-2.54988670349121
14,50.43,0,-2.70545482635498
14,50.49,0,-2.76267528533936
14,50.55,0,-2.71618366241455
15,0.06,0,-1.26242637634277
15,0.12,0,-1.2660026550293
15,0.18,0,-1.26063823699951
15,0.24,9.99989965930581E-03,-1.24573707580566
15,0.3,5.33327981829643E-02,-1.23202800750732
15,0.36,0.103332296479493,-1.18374824523926
15,0.42,0.153331794776022,-1.10268592834473
